Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason
gboee66m,Sports Events,Closed Won,2019-02-10,2019-02-10,300,SAVEMORE50,operations,
mkaisbg2,Sports Events,Closed Won,2019-02-10,2019-02-10,768,HALFYEAR20G,financial control,
2razt4ut,Educational Seminars,Closed Won,2019-02-10,2019-02-13,14876,CUTBACK75SPECIAL,,
nop0om6k,Corporate Events,Closed Won,2019-02-10,2019-02-10,360,MONTHSAVE25DEAL,financial control,
00m6eiel,Corporate Events,Closed Won,2019-02-10,2019-02-10,240,MONTH50REBATE,,
,Sports Events,Closed Lost,2018-12-29,2019-03-25,768,,operations,no response
ogkgezp3,Corporate Events,Closed Won,2018-12-29,2019-02-26,960,ANNUAL60DEAL,operations,
n9640w56,Corporate Events,Closed Lost,2018-12-29,2019-03-18,240,MONTH50REBATE,operations,not target
4ng4eux5,Educational Seminars,Closed Won,2018-12-29,2018-12-29,300,SAVEMORE50,operations,
ju9vdlm4,Corporate Events,Closed Won,2018-12-29,2018-12-29,768,2SEMESTERS20OFF,operations,
8fku51db,Sports Events,Closed Won,2019-01-14,2019-01-16,150,MONTH75SPECIAL,quality of delivery,
q1l2z2l6,Corporate Events,Closed Won,2018-08-13,2018-08-14,240,DISCOUNT50POWER,operations,
mqdaiszj,Corporate Events,Closed Won,2018-08-13,2018-08-13,74626,SAVEMONTH50SPECIAL,operations,
1ah2vdcx,Corporate Events,Closed Won,2018-08-13,2018-08-13,360,SAVE25LESS,operations,
ir4qp7qp,Corporate Events,Closed Won,2018-08-13,2018-08-14,576,2SEMESTERS20SALE,operations,
3ypbx729,Corporate Events,Closed Won,2019-05-18,2019-05-18,768,2SEMESTERS20OFF,operations,
oewoe0rz,Sports Events,Closed Won,2018-03-04,2018-06-04,360,25GIFT,operations,
uqbobhqw,Corporate Events,Closed Won,2018-06-04,2018-06-04,360,SAVE25LESS,operations,
3t63okbu,Corporate Events,Closed Lost,2018-06-04,2018-09-25,200,,operations,no response
j3lat7p0,Corporate Events,Closed Lost,2018-09-11,2018-11-21,360,SAVE25LESS,financial control,not target
effwrtrq,Corporate Events,Closed Lost,2018-09-11,2018-12-12,200,SAVE25LESS,operations,no response
7yr0e853,Corporate Events,Closed Lost,2018-09-11,2018-09-25,200,,operations,no response
to2mcnv7,Sports Events,Closed Lost,2018-09-11,2018-09-16,1344,,operations,price
ih4uvaq9,Corporate Events,Closed Lost,2018-09-11,2018-09-11,200,,operations,lost to competitor
iylh39ps,Corporate Events,Closed Lost,2018-09-11,2018-09-11,240,DISCOUNT50POWER,quality of delivery,price
,Sports Events,Closed Lost,2018-09-11,2018-09-16,200,,operations,lost to competitor
jgw8lnaw,Corporate Events,Closed Won,2018-09-11,2018-09-11,1344,YEARLY30PROMO,operations,
kv3n56um,Sports Events,Closed Lost,2018-09-11,2018-10-10,324,SLASH10,operations,not target
p8js1s2f,Sports Events,Closed Lost,2018-09-11,2019-01-21,324,SLASH10,operations,not target
uo8n6s4f,Corporate Events,Closed Won,2018-01-05,2018-01-05,576,2SEMESTERS20SALE,quality of delivery,
97m7m162,Corporate Events,Closed Won,2018-01-05,2018-01-05,324,10OFFREDUCED,financial control,
644j52b7,Corporate Events,Closed Won,2018-01-05,2018-01-05,240,MONTH50REBATE,operations,
hhs7hkov,Corporate Events,Closed Won,2018-01-05,2018-01-05,768,HALFYEAR20G,operations,
,Corporate Events,Closed Lost,2018-01-05,2018-08-05,3750,FIFTYANNUALOFF,quality of delivery,price
,Educational Seminars,Closed Lost,2018-01-05,2018-01-05,200,SHINE50,financial control,lost to competitor
pd20t9ll,Sports Events,Closed Won,2018-01-05,2018-06-05,1008,RENEWYEAR30,operations,
0gwe7lyb,Corporate Events,Closed Won,2018-01-05,2018-01-05,240,DISCOUNT50POWER,operations,
,Sports Events,Closed Lost,2018-10-08,2018-10-10,324,,operations,no response
6g0c4p9k,Sports Events,Closed Lost,2018-10-08,2019-11-26,200,,quality of delivery,no response
stxn5fwg,Corporate Events,Closed Lost,2018-10-09,2018-10-09,150,,quality of delivery,no product fit
0ypn8q0d,Corporate Events,Closed Won,2018-10-09,2018-10-09,450,FIFTYSAVINGS,quality of delivery,
nt3cdt6b,Corporate Events,Closed Lost,2018-10-09,2019-01-19,360,GLOW25MONTH,operations,not target
yl7z5vwd,Corporate Events,Closed Won,2018-10-09,2018-10-09,768,2SEMESTERS20OFF,operations,
6sd8le7a,Corporate Events,Closed Won,2018-10-09,2018-10-10,120,3QUARTERS75CUT,financial control,
v8vf3gxa,Sports Events,Closed Lost,2018-10-09,2018-10-23,1344,ANNUAL30BONUS,operations,lost to competitor
9isd1owj,Corporate Events,Closed Lost,2018-10-21,2018-10-06,2400,BIANNUAL20,operations,not target
4cs3e3kr,Educational Seminars,Closed Lost,2018-10-21,2018-11-24,324,SLASH10,time saving,lost to competitor
odx4didt,Educational Seminars,Closed Lost,2018-10-22,2018-10-22,200,,operations,no product fit
86bhaiyb,Corporate Events,Closed Won,2018-10-22,2018-10-23,768,2SEMESTERS20OFF,operations,
czdvsc6d,Corporate Events,Closed Lost,2018-10-22,2018-11-24,240,,operations,not target
un1ppg83,Corporate Events,Closed Won,2018-10-22,2018-10-22,360,MONTHSAVE25DEAL,operations,
,Sports Events,Closed Lost,2018-10-22,2018-10-22,150,MONTH75SPECIAL,operations,price
x2n2xqmf,Corporate Events,Closed Won,2018-10-22,2018-10-22,240,MONTH50REBATE,operations,
gjc5p935,Educational Seminars,Negotiation,2018-10-22,2018-10-22,57694,SPECIAL20YEAR,time saving,
lhp5tddt,Corporate Events,Closed Won,2018-10-22,2018-10-22,576,2SEMESTERS20SALE,operations,
ag8zyqbb,Sports Events,Closed Won,2018-10-22,2018-10-22,1680,FLAT30,operations,
0pqvsmrs,Corporate Events,Closed Won,2018-10-22,2018-10-22,240,MONTH50REBATE,operations,
v6s4ts08,Corporate Events,Closed Won,2018-10-22,2017-04-22,768,2SEMESTERS20OFF,quality of delivery,
uzq7wuhi,Educational Seminars,Closed Won,2018-10-22,2018-10-22,240,SAVEMONTH50G,operations,
nt4nm4us,Sports Events,Closed Lost,2018-10-22,2018-12-25,1008,,quality of delivery,no response
5ufsfman,Corporate Events,Closed Won,2018-05-06,2018-11-06,768,2SEMESTERS20OFF,operations,
20v4o75q,Corporate Events,Closed Lost,2018-05-06,2018-08-06,360,SAVE25LESS,operations,lost to competitor
a9k7ljce,Corporate Events,Closed Won,2018-05-06,2018-05-06,240,DISCOUNT50POWER,operations,
0x3rf4di,Corporate Events,Closed Lost,2018-05-06,2018-12-06,450,TRIALFREE,financial control,not target
,Educational Seminars,Closed Lost,2018-05-06,2018-11-13,200,,operations,price
43nd4fy8,Corporate Events,Closed Won,2018-05-06,2018-05-06,768,2SEMESTERS20OFF,operations,
,Educational Seminars,Closed Lost,2018-11-11,2018-11-12,200,,operations,lost to competitor
,Corporate Events,Closed Lost,2018-11-11,2018-11-24,200,,operations,price
i00iums6,Corporate Events,Closed Lost,2018-11-11,2018-11-24,240,SUPER50DISCOUNT,operations,no response
vuzojzz2,Corporate Events,Closed Won,2018-11-11,2018-11-11,360,SAVE25LESS,quality of delivery,
pg4hudp1,Sports Events,Closed Lost,2018-11-11,2018-11-18,200,,operations,not target
hp4xf6xd,Educational Seminars,Negotiation,2018-11-11,2018-11-11,1344,,financial control,
zoswdt5k,Corporate Events,Closed Lost,2018-11-12,2018-11-12,360,SAVE25LESS,quality of delivery,price
85o3hmkd,Educational Seminars,Closed Lost,2018-11-12,2018-12-15,768,HALFYEAR20G,financial control,lost to competitor
93aswvf7,Sports Events,Closed Won,2018-11-12,2018-11-12,576,HALFSEASON20G,operations,
5yttqkz3,Corporate Events,Closed Lost,2018-11-24,2018-12-12,360,MONTHSAVE25DEAL,quality of delivery,no response
4f2gytl9,Educational Seminars,Closed Lost,2018-11-24,2018-12-10,150,MONTH75SPECIAL,financial control,not target
1ao36oc6,Corporate Events,Closed Won,2018-11-24,2018-11-24,450,FIFTYSAVINGS,quality of delivery,
iw3u80qy,Corporate Events,Closed Lost,2018-11-24,2018-11-25,200,,operations,lost to competitor
tfn28mx6,Sports Events,Closed Lost,2018-11-24,2018-12-26,300,,operations,no response
h0lstehu,Educational Seminars,Closed Won,2018-11-24,2018-11-25,960,YEARLY60,financial control,
41tvz165,Corporate Events,Closed Won,2018-11-24,2018-11-24,150,QUARTERLY75OFF,operations,
af3cu32b,Corporate Events,Closed Won,2018-11-24,2018-11-24,150,ECONOMY75DISCOUNT,financial control,
am3laq0n,Sports Events,Closed Won,2018-11-24,2019-08-13,240,SAVEMONTH50G,quality of delivery,
,Educational Seminars,Closed Lost,2018-10-07,2018-12-18,200,,quality of delivery,no response
wai5vmmr,Corporate Events,Closed Lost,2018-10-07,2018-12-26,768,2SEMESTERS20OFF,financial control,no response
zxxy55e9,,Closed Won,2018-12-18,2018-12-18,300,ECONOMY50SPECIAL,,
v7bh60nc,Sports Events,Closed Won,2018-12-18,2018-12-18,150,MONTH75SPECIAL,operations,
n3hvdohg,Corporate Events,Closed Won,2018-12-18,2018-12-18,768,2SEMESTERS20OFF,operations,
mq4pwdr6,Corporate Events,Closed Won,2018-12-18,2018-12-18,300,MONTH50CUTBACK,operations,
33ax8aag,Corporate Events,Closed Won,2018-12-18,2018-12-18,240,MONTH50REBATE,operations,
jmf6alvv,Sports Events,Closed Won,2019-04-26,2019-04-26,300,ECONOMY50SPECIAL,operations,
,Educational Seminars,Closed Lost,2019-04-26,2019-02-25,768,HALFYEAR20G,operations,lost to competitor
c72pcuc5,Corporate Events,Closed Lost,2019-04-26,2019-04-26,150,MONTH75SPECIAL,operations,no product fit
uree61iv,Corporate Events,Closed Won,2019-04-26,2019-04-26,240,DISCOUNT50POWER,quality of delivery,
xwinrglu,Corporate Events,Closed Won,2019-06-26,2019-06-26,1350,DOUBLESEMESTER50,operations,
9f2kt2zp,Educational Seminars,Closed Lost,2019-06-26,2019-09-26,768,HALFYEAR20G,financial control,lost to competitor
l9f4qvd4,Corporate Events,Closed Lost,2019-06-26,2019-01-08,240,,operations,lost to competitor
omn8rjry,Corporate Events,Closed Won,2019-06-26,2019-06-26,768,2SEMESTERS20OFF,operations,
k8xim15f,Educational Seminars,Closed Lost,2019-06-26,2019-06-26,960,YEARLY60,operations,no response
146pu6lr,Sports Events,Closed Won,2019-01-19,2019-01-19,360,25GIFT,financial control,
ol0tm0iz,Corporate Events,Closed Won,2019-01-19,2019-01-20,240,MONTH50REBATE,operations,
yg7diduh,Educational Seminars,Closed Won,2019-01-19,2019-01-19,1344,ANNUAL30BONUS,financial control,
b9bsfs1w,Sports Events,Closed Lost,2019-01-19,2019-01-19,200,,quality of delivery,no response
0ff6bxn1,Sports Events,Closed Won,2019-01-19,2019-01-19,240,ECONOMY50GIFT,financial control,
,Educational Seminars,Closed Lost,2019-01-19,2019-02-13,1344,ANNUAL30BONUS,operations,price
oehznaez,Sports Events,Closed Lost,2019-01-19,2019-01-26,300,,operations,no response
4a5mymll,Corporate Events,Closed Won,2019-01-19,2019-01-22,240,,financial control,
sai1d76y,Corporate Events,Checkbox,2019-01-19,2019-01-26,768,2SEMESTERS20OFF,,
jadgeqm2,Educational Seminars,Closed Lost,2019-01-19,2019-01-22,200,,quality of delivery,no response
1v5piicv,Corporate Events,Closed Won,2019-01-19,2019-01-19,240,MONTH50REBATE,operations,
,Educational Seminars,Closed Lost,2019-01-28,2019-02-25,768,2SEMESTERS20OFF,quality of delivery,no response
vevym1mi,Corporate Events,Closed Won,2019-01-28,2019-02-25,240,DISCOUNT50POWER,operations,
b2ijsgw2,Corporate Events,Closed Won,2019-01-28,2019-01-28,768,2SEMESTERS20OFF,financial control,
0krveqrp,Sports Events,Closed Won,2019-01-28,2019-01-28,768,HALFYEAR20G,operations,
b1iefbx3,Educational Seminars,Closed Lost,2019-01-28,2019-02-20,1344,,quality of delivery,lost to competitor
rgonseck,Corporate Events,Closed Won,2019-01-28,2019-01-28,240,MONTH50REBATE,operations,
,Educational Seminars,Negotiation,2019-01-28,2019-01-28,768,,quality of delivery,
zrbitves,Educational Seminars,Closed Won,2019-02-10,2019-02-10,1344,ANNUAL30BONUS,operations,
2zo7vmm5,Corporate Events,Closed Won,2019-02-10,2019-02-11,360,MONTHSAVE25DEAL,operations,
bsrjhay2,Corporate Events,Closed Lost,2019-02-10,2019-06-27,200,,quality of delivery,no response
dh1zyapc,Corporate Events,Closed Won,2019-02-10,2019-02-13,450,TRIALFREE,operations,
30c7l3cr,Corporate Events,Closed Won,2018-07-05,2018-10-08,240,MONTH50REBATE,quality of delivery,
uw7ybhsi,Corporate Events,Closed Won,2019-02-23,2019-02-23,768,2SEMESTERS20OFF,financial control,
bazgofrb,Corporate Events,Closed Lost,2019-02-23,2019-02-23,200,,operations,price
up7pqq8v,Corporate Events,Closed Won,2019-02-23,2019-02-23,768,2SEMESTERS20OFF,operations,
wswh1kel,Corporate Events,Closed Won,2019-02-23,2019-02-23,720,4SEMESTERS40DEAL,operations,
ss9qcjg9,Corporate Events,Closed Won,2019-02-23,2019-02-23,14876,ECONOMY75DISCOUNT,operations,
7y83ogld,Sports Events,Closed Lost,2019-02-23,2019-02-23,768,,financial control,lost to competitor
feqf2no5,Corporate Events,Closed Lost,2018-06-04,2018-06-04,0,,operations,no product fit
,Educational Seminars,Closed Lost,2018-06-04,2018-09-25,960,,quality of delivery,no response
,Corporate Events,Closed Lost,2018-06-04,2018-07-23,768,,operations,no response
peu11fm3,Corporate Events,Closed Won,2018-06-04,2018-06-04,360,SAVE25LESS,financial control,
,Corporate Events,Closed Lost,2018-06-04,2018-09-08,200,,operations,price
0la39f4d,Sports Events,Closed Lost,2018-06-04,2018-10-04,768,,financial control,lost to competitor
,Corporate Events,Closed Lost,2018-06-04,2018-07-04,0,,,price
,Corporate Events,Closed Lost,2018-06-04,2018-07-04,200,,operations,price
h265ep03,Corporate Events,Closed Won,2018-09-12,2018-09-15,324,10OFFREDUCED,operations,
zcu5elhp,Educational Seminars,Closed Lost,2018-09-12,2018-12-25,240,,operations,no response
gndo3jko,Corporate Events,Closed Won,2018-09-12,2018-09-12,1680,YEARLY30DISCOUNT,operations,
be6pxlkv,Corporate Events,Closed Won,2018-09-12,2018-09-12,150,QUARTERLY75OFF,operations,
,Corporate Events,Closed Lost,2018-09-12,2018-09-17,324,,operations,price
,Corporate Events,Closed Lost,2018-09-12,2018-09-17,0,,financial control,no response
hwykrxnd,Corporate Events,Closed Lost,2018-09-12,2018-09-23,360,SAVE25LESS,financial control,lost to competitor
0uik09ir,Corporate Events,Closed Lost,2018-09-12,2018-09-19,200,,operations,not target
bh21pffx,Corporate Events,Closed Won,2018-09-06,2018-09-06,1344,YEARLY30PROMO,operations,
5q9ex7tq,Sports Events,Closed Lost,2018-10-09,2018-10-10,200,,operations,lost to competitor
,Corporate Events,Closed Lost,2018-10-09,2018-10-16,200,,quality of delivery,lost to competitor
z6ftfxqt,Corporate Events,Closed Lost,2018-10-09,2018-10-09,200,,operations,no response
nz73ubke,Corporate Events,Closed Won,2018-10-09,2018-10-09,768,2SEMESTERS20OFF,operations,
gzy3gr5o,Corporate Events,Closed Won,2018-10-09,2018-10-09,240,MONTH50REBATE,financial control,
kysqxhib,Sports Events,Closed Won,2018-10-09,2018-10-09,240,SAVEMONTH50G,operations,
8krmaolp,Sports Events,Closed Lost,2018-10-22,2018-11-17,360,DISCOUNT25QUICK,operations,no response
47lccoaq,Corporate Events,Closed Won,2018-10-22,2018-10-22,240,MONTH50REBATE,quality of delivery,
1z6su6w6,Corporate Events,Closed Won,2018-10-22,2018-10-22,1680,YEARLY30DISCOUNT,operations,
lr397bf7,Corporate Events,Closed Won,2018-10-22,2018-10-23,324,10OFFREDUCED,operations,
t7nsq8qo,Corporate Events,Closed Lost,2018-10-22,2018-10-24,300,GIFT30SEASON,financial control,no response
jr2b3w7f,Sports Events,Closed Won,2018-10-22,2018-10-22,576,HALFSEASON20G,financial control,
kwec808m,Corporate Events,Closed Lost,2018-08-06,2018-09-06,768,2SEMESTERS20OFF,operations,lost to competitor
,Corporate Events,Closed Lost,2018-08-06,2018-11-06,324,,operations,lost to competitor
4nmrgk9u,Corporate Events,Closed Lost,2018-11-12,2018-11-17,600,PROMOTIONCODE,operations,no response
erpvcs36,Sports Events,Closed Lost,2018-11-12,2018-11-25,324,SLASH10,operations,price
vko2kw5p,Corporate Events,Checkbox,2018-11-12,2018-11-14,576,2SEMESTERS20SALE,operations,
54z1kc25,Educational Seminars,Closed Lost,2018-11-12,2018-11-12,200,,financial control,lost to competitor
tfl22g9s,Sports Events,Closed Lost,2018-11-12,2018-12-25,576,,operations,no response
t7t7bjvo,Corporate Events,Closed Won,2018-11-12,2018-11-13,240,MONTH50REBATE,operations,
5gb1a8wa,Sports Events,Closed Lost,2018-11-12,2019-01-26,960,ECONOMY75DISCOUNT,quality of delivery,no response
b2rhgune,Corporate Events,Closed Won,2018-11-24,2018-11-24,360,MONTHSAVE25DEAL,operations,
,Sports Events,Closed Lost,2018-11-24,2019-10-27,576,HALFSEASON20G,financial control,no response
sj32tfd7,Corporate Events,Closed Won,2018-11-24,2018-11-24,240,MONTH50REBATE,operations,
,Educational Seminars,Closed Lost,2018-11-25,2018-11-25,150,,operations,price
,Educational Seminars,Closed Lost,2018-11-25,2018-11-25,768,,quality of delivery,no product fit
uq7w5eat,Corporate Events,Closed Lost,2018-11-25,2018-11-25,240,,operations,price
50xcqavz,Corporate Events,Closed Lost,2018-11-25,2018-12-18,200,,operations,no response
stfufypl,Corporate Events,Closed Won,2018-12-08,2018-12-08,768,2SEMESTERS20OFF,financial control,
5lrvpwvy,Sports Events,Closed Won,2018-12-08,2018-12-09,768,HALFYEAR20G,operations,
,Sports Events,Closed Lost,2018-12-08,2018-12-18,200,,financial control,no response
gnumw5h7,Corporate Events,Closed Won,2018-12-08,2019-03-13,150,QUARTERLY75OFF,operations,
38h1ijhi,Corporate Events,Closed Lost,2018-12-08,2018-12-11,768,2SEMESTERS20OFF,operations,not target
e3bsdqbi,Corporate Events,Closed Won,2018-12-08,2018-12-08,768,2SEMESTERS20OFF,operations,
mrfv9emw,Corporate Events,Checkbox,2018-12-08,2018-12-08,600,PROMOTIONCODE,operations,
h8eaj08b,Corporate Events,Closed Won,2018-12-18,2018-12-18,360,MONTHSAVE25DEAL,operations,
0tkrdrus,Corporate Events,Closed Won,2018-12-18,2018-12-18,360,SAVE25LESS,operations,
emuvvpyj,Corporate Events,Closed Won,2018-12-18,2018-12-18,1350,DOUBLESEMESTER50,financial control,
n620n368,Corporate Events,Closed Won,2018-12-18,2019-01-20,150,QUARTERLY75OFF,financial control,
,Corporate Events,Closed Lost,2018-12-18,2019-02-19,300,CUT50YEAR,operations,no response
uocc1pr2,Corporate Events,Negotiation,2018-12-18,2018-12-18,300,CUT50YEAR,operations,
nlff03n4,Educational Seminars,Closed Lost,2018-12-18,2018-12-22,1500,DEAL60YEAR,,no response
c9m2ix81,Corporate Events,Closed Lost,2018-12-18,2018-12-28,300,,operations,lost to competitor
b9cmo6pa,Corporate Events,Closed Lost,2018-12-19,2019-01-26,360,MONTHSAVE25DEAL,financial control,no response
ntam298o,Corporate Events,Closed Won,2018-12-19,2018-12-19,768,2SEMESTERS20OFF,quality of delivery,
imuq0jw4,Educational Seminars,Closed Won,2018-12-19,2018-12-19,768,HALFYEAR20G,operations,
3m9ryna6,Corporate Events,Closed Won,2019-06-26,2019-06-26,768,2SEMESTERS20OFF,,
d1yaipsv,Corporate Events,Closed Lost,2019-06-26,2019-01-09,200,,operations,no budget
hbm4nmew,Corporate Events,Closed Won,2019-06-26,2019-06-26,14876,ECONOMY75DISCOUNT,operations,
qh0cdj63,Corporate Events,Closed Won,2019-06-26,2019-06-26,768,2SEMESTERS20OFF,operations,
p0c2w0vu,Corporate Events,Closed Lost,2019-06-26,2019-02-25,768,2SEMESTERS20OFF,operations,lost to competitor
8oa5m4tf,Corporate Events,Closed Lost,2019-06-26,2019-10-27,960,SEMESTER20DEALAGAIN,operations,no response
tfx3ec31,Corporate Events,Closed Won,2019-06-26,2019-06-26,960,SEMESTER20DEALAGAIN,operations,
3tptinu3,Educational Seminars,Closed Lost,2019-06-26,2019-01-23,768,HALFYEAR20G,operations,not target
7j2r2p0h,Educational Seminars,Closed Won,2019-01-19,2019-01-20,240,ECONOMY50GIFT,operations,
w2ki6f91,Corporate Events,Closed Won,2019-01-19,2019-01-19,240,MONTH50REBATE,,
elxf1552,Educational Seminars,Closed Won,2019-01-19,2019-01-20,240,SAVEMONTH50G,financial control,
0il42fhx,Sports Events,Closed Won,2019-01-19,2019-01-19,360,DISCOUNT25QUICK,operations,
8b7vkl62,Sports Events,Closed Won,2019-01-19,2019-01-20,960,YEARLY60,operations,
n0petw2u,Educational Seminars,Closed Won,2019-01-19,2019-01-19,300,SAVEMORE50,operations,
uyvwasfq,Corporate Events,Closed Lost,2019-01-19,2019-01-20,300,SAVEMONTH50SPECIAL,financial control,not target
n1yy6u8g,Corporate Events,Closed Lost,2019-01-19,2019-01-28,240,,operations,not target
4c5nxtp6,Sports Events,Closed Lost,2019-01-19,2019-01-14,240,ECONOMY50GIFT,operations,no response
don1a146,Educational Seminars,Closed Won,2019-01-28,2019-07-28,768,HALFYEAR20G,operations,
6276tn57,,Closed Won,2019-01-28,2019-01-28,768,2SEMESTERS20OFF,,
u10s7u9d,Corporate Events,Closed Lost,2019-01-28,2019-07-28,768,2SEMESTERS20OFF,operations,no response
ylmkat27,Educational Seminars,Closed Lost,2019-02-25,2019-02-25,240,,financial control,lost to competitor
qlfxbi4t,Corporate Events,Closed Lost,2019-02-25,2019-02-25,300,MONTH50CUTBACK,operations,no response
wconvcq0,Corporate Events,Closed Won,2019-02-25,2019-02-25,1344,YEARLY30PROMO,operations,
